X,Y,objectid,globalid,_date,Year,event_name,classification_status,rating_status,event_type,initial_data_sources,location_description,province,surveys_completed,damage,investigation_initiated_by_ntp,ground_survey_completed_indepen,event_description,web_map_link,CreationDate,Creator,EditDate,Editor,event_subtype,damage_summary,track_length,max_path_width,max_wind_speed,time,parent_storm_type,EFDOD,injuries,concurrent,uniqueID,mean_motion_from,day,month,timeUTC,timezone,fatalities_text,damage_cost_text,EventSummaryMapProvided,Province
-118.5997,56.2470000000001,1398,{B0DB86F7-1351-4C36-8971-0F150D43726E},2022/07/29 15:59:59+00,2022,Hines Creek,final_classification_completed,final_rating_completed,Downburst,"facebook_eg_instant_weather,eccc_eg_forwarded_report",Damage area,Alberta,satellite,ef1,,,"Structural and tree damage was reported in Hines Creek following a storm passing through the area. The roof of a manufactured home was lofted onto a neighbouring home, and several other buildings in the community had minor damage. No injuries were reported. Satellite imagery review revealed areas of tree weak damage visible in Hines Creek and the George Lake Recreational Area. Damage assessed as EF1 downburst, with an estimated max. wind speed of 145 km/h and weak damage observed over an area at least 8.3 km long and 2.6 km wide. ",,2022/07/30 21:07:31+00,lellio44,2022/10/21 02:09:47+00,lellio44,,Single-wide manufactured home lost roof; partial roof covering loss to 2-storey hotel; trees snapped/uprooted,,,145.0,2105,Supercell,MHSW/DOD-4 (EXP),0,,,,29,Jul,305,MDT,0,unknown,,Alberta
-68.15,49.217,1461,{65071825-1CBB-4AFE-87B9-9ABCDE8B3FCB},2022/07/29 15:59:59+00,2022,Baie-Comeau,final_classification_completed,final_rating_completed,Visual Vortex (Unclassified),facebook_eg_instant_weather,Estimated event location,Quebec,satellite,negligible_none,yes,,"Witness captured video of a vortex attached to cloud base in Baie-Comeau. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,2022/08/29 19:54:14+00,lellio44,2022/08/29 19:54:14+00,lellio44,,,,,,1445,,,0,,,,29,Jul,1845,EDT,0,unknown,,Québec
-118.9468,56.3868000000001,1569,{BBC3F9BD-3DE5-4EFE-8C41-7094B0A5C282},2022/07/29 17:00:00+00,2022,Worsley,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Alberta,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed downburst damage southeast of Worsley. Damage preliminarily assessed as EF0 microburst, with further investigation pending to finalize the estimated max. wind speed.",,2022/12/01 15:38:29+00,lellio44,2022/12/01 15:38:29+00,lellio44,microburst,,,,,2040,,,0,,,,29,Jul,240,MDT,0,unknown,,Alberta
-117.9522,55.9294,1570,{217C3D7D-43B9-4EE2-84F5-108C718A802D},2022/07/29 17:00:00+00,2022,Lothrop,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Alberta,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed downburst damage in the Lothrop area, north of Eaglesham. Damage preliminarily assessed as EF0 microburst, with further investigation pending to finalize the estimated max. wind speed.",,2022/12/01 15:47:56+00,lellio44,2022/12/01 22:27:32+00,lellio44,microburst,,,,,2215,,,0,,,,29,Jul,415,MDT,0,unknown,,Alberta
-109.994,53.272,1437,{3EAD581B-BCC0-4104-8266-2D60C58A6696},2022/07/30 15:59:59+00,2022,Lloydminster,final_classification_completed,final_rating_completed,Vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Saskatchewan,,negligible_none,,,Witness captured a photo of a vortex-funnel cloud over Lloydminster. No evidence of vortex contact with the surface and no damage reported. ,,2022/08/26 02:21:21+00,lellio44,2022/09/30 18:02:36+00,lellio44,vortex_funnel_cloud_aloft,,,,,1500,,,0,,,,30,Jul,2100,CST,0,unknown,,Saskatchewan
-111.49,52.08,1404,{87E55243-489E-4B2B-8564-7154464714D7},2022/07/31 15:59:59+00,2022,Coronation,final_classification_completed,final_rating_completed,Tornado (Land),"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Alberta,satellite,default_ef0,,,"Witnesses captured video and photos of a tornado southwest of Coronation. As no damage was reported and satellite imagery review revealed no visible damage, the EF-Scale assessment is default EF0. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2022/08/03 15:21:46+00,lellio44,2022/09/09 17:14:25+00,lellio44,,,,,,1710,,,0,,,,31,Jul,2310,MDT,0,unknown,,Alberta
-121.9267,56.4803000000001,1652,{9401A36F-E4B3-4A13-8DCB-8A9AFDEA3049},2022/07/31 17:00:00+00,2022,Upper Halfway,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,British Columbia,satellite,ef1,yes,,"Satellite imagery review revealed downburst damage near Upper Halfway, northwest of Fort St John. Preliminary EF-Scale rating is EF1 downburst, with further investigation pending to finalize the estimated max. wind speed.",,2023/01/24 02:40:34+00,lellio44,2023/01/24 02:40:34+00,lellio44,,,,,,2248,,,0,,,,31,Jul,548,MST,0,unknown,no,British Columbia
-115.2283,52.2900000000001,1621,{E111CF65-638D-4255-899D-7D96C5262FDE},2022/07/31 17:00:00+00,2022,Strachan,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Alberta,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed downburst damage west of Strachan. Preliminary EF-Scale rating is EF0, with further investigation pending to finalize the estimated max. wind speed.",,2023/01/15 15:17:59+00,lellio44,2023/01/16 02:35:18+00,lellio44,,,,,,2320,Supercell,,0,,,,31,Jul,320,MDT,0,unknown,no,Alberta
-101.03,49.7500000000001,1468,{81A97171-F815-4289-8C92-FFAA8A9AC1BC},2022/08/01 15:59:59+00,2022,Woodnorth,final_classification_completed,final_rating_completed,Visual Vortex (Unclassified),facebook_eg_instant_weather,Estimated event location,Manitoba,satellite,negligible_none,yes,,"Witness captured a photo of a vortex attached to cloud base near Woodnorth, south of Virden. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,2022/09/04 13:17:17+00,lellio44,2022/09/04 13:17:17+00,lellio44,,,,,,1318,,,0,,,,1,Aug,1818,CDT,0,unknown,,Manitoba
-115.0556,52.0561000000001,1401,{0A631441-8532-4BDC-8773-3D90EA3E2450},2022/08/01 15:59:59+00,2022,Tay River,final_classification_completed,final_rating_completed,Downburst,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Damage area,Alberta,satellite,ef1,,,"Tree damage was reported at several campsites west of Caroline, including Swan River, Tay River and Burnstick Lake after a storm passed through the area in the early morning hours. No injuries were reported. Satellite imagery review revealed widespread downburst damage over area 35.4 km long and up to 5.7 km wide in the Tay River area. Damage assessed as EF1, with an estimated max. wind speed of 145 km/h.",,2022/08/02 15:54:34+00,lellio44,2022/08/25 19:26:48+00,lellio44,,Trees snapped/uprooted,,,145.0,245,,C-T/DOD-5 (LB),0,,,,1,Aug,845,MDT,0,unknown,,Alberta
-82.2499999999999,43.1700000000001,1421,{31C6E905-D451-478B-802B-2F8BCC587670},2022/08/01 15:59:59+00,2022,L Huron (Highland Glen),final_classification_completed,final_rating_completed,Tornado (Water),twitter_eg_ntp_hashtag,Estimated tornado location,Ontario,,default_ef0,,,Witness near Highland Glen captured photos and reported several waterspouts developing and dissipating from the same parent storm as it tracked from over US waters into Canadian. No damage reported.,,2022/08/23 17:16:59+00,lellio44,2022/08/25 15:19:37+00,lellio44,,,,,,1652,,,0,,,,1,Aug,2052,EDT,0,unknown,,Ontario
-81.1910999999999,43.6702000000001,1400,{7E158E19-CBBB-4DFE-829C-B00EC59F0379},2022/08/01 15:59:59+00,2022,Cranbrook,final_classification_completed,final_rating_completed,Tornado (Land),twitter_eg_ntp_hashtag,Start of damage track,Ontario,"satellite,ground,drone",ef0,,yes,"Witness captured video of a tornado south of Cranbrook and reported weak tree and crop damage in the area. No injuries were reported. An NTP ground/drone survey was completed on August 2, 2022. Damage assessed as EF0 tornado, with an estimated max. wind speed of 115 km/h, track length of 3.30 km and max. path width of 120 m. Tornado motion was from the SW (approx. 230 degrees). Satellite imagery review revealed no visible damage.",https://ntpopendata-westernu.opendata.arcgis.com/apps/cranbrook-on-august-1-2022-event-summary-map/explore,2022/08/02 13:51:06+00,lellio44,2022/12/05 17:48:21+00,jfulle32,,"Two trees down, several with broken branches; crops down (corn)",3.3,120.0,115.0,1734,,C-T/DOD-3 (EXP),0,,,230.0,1,Aug,2134,EDT,0,unknown,Yes,Ontario
-109.1287,51.9157000000001,1406,{EE1589CE-B05D-460F-8CC8-34454DE10F02},2022/08/02 15:59:59+00,2022,Kerrobert,final_classification_completed,final_rating_completed,Downburst,facebook_eg_instant_weather,Damage area,Saskatchewan,satellite,ef1,yes,,"Structural and tree damage was reported in Kerrobert following a storm passing through the area. The roof of a large garage was removed and damage to a small building and towable trailers was reported at a campground nearby. Some power poles were snapped and tree damage reported throughout the community. No injuries were reported. Satellite imagery review did not reveal any additional damage. Damage assessed as EF1 microburst, with an estimated max. wind speed of 150 km/h.",,2022/08/06 01:34:03+00,lellio44,2022/10/25 12:41:29+00,lellio44,microburst,Roof removed from large shop; wooden pole snapped (lines attached); roof damage to campground bathroom; towable trailers toppled; trees snapped/uprooted and large branches down,,,150.0,100,,SBO/DOD-5 (EXP),0,,,,2,Aug,700,CST,0,unknown,,Saskatchewan
-97.08,50.3720000000001,1403,{F1D57EC7-3ED5-426B-86DC-F01339AB4783},2022/08/02 15:59:59+00,2022,Netley,final_classification_completed,final_rating_completed,Tornado (Land),twitter_eg_ntp_hashtag,Estimated event location,Manitoba,satellite,default_ef0,,,"Witnesses captured video and photos of a tornado west of Netley, MB. No injuries were reported. As no damage was reported and satellite imagery review revealed no visible damage, the EF-Scale assessment is default EF0. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2022/08/03 15:20:12+00,lellio44,2022/09/03 18:57:23+00,lellio44,,,,,,1837,,,0,,,,2,Aug,2337,CDT,0,unknown,,Manitoba
-93.6093999999999,50.7039,1585,{3CF830CE-BFB4-4B6A-8FBB-319957D2134F},2022/08/02 17:00:00+00,2022,Pakwash Lake,final_classification_completed,preliminary_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,satellite,ef0,yes,,"Satellite imagery review of a storm track of interest revealed tree damage caused by a downburst at the end of the Overnight Lake (1) EF2 tornado damage path. Downburst damage preliminarily assessed as EF0, with further investigation pending to finalize the estimated max. wind speed.",,2022/12/01 22:25:45+00,lellio44,2022/12/01 22:25:45+00,lellio44,,,,,,2115,QLCS,,0,concurrent_secondary,,,2,Aug,215,CDT,0,unknown,,Ontario
-93.7757999999999,50.6856000000001,1583,{469EF31B-B600-46F8-80D6-5080CA260D99},2022/08/02 17:00:00+00,2022,Overnight Lake (2),final_classification_completed,final_rating_completed,Tornado (Land),systematic_satellite_review,Start of damage track,Ontario,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas near Overnight Lake, west of Ear Falls. Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 3.14 km and max. path width of 440 m. Tornado motion was from the WNW (approx. 290 degrees). Start time is radar estimated.",,2022/12/01 22:21:05+00,lellio44,2023/02/10 19:25:29+00,lellio44,,,3.14,440.0,145.0,2110,QLCS,C-T/DOD-5 (LB),0,,,290.0,2,Aug,210,CDT,0,unknown,,Ontario
-94.0039,50.5822000000001,1579,{13E2B728-DBFF-47E4-898D-3DE374ECD52D},2022/08/02 17:00:00+00,2022,Conifer Lake (1),final_classification_completed,final_rating_completed,Tornado (Land),systematic_satellite_review,Start of damage track,Ontario,satellite,ef2,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas at Conifer Lake, west of Ear Falls. Damage assessed as EF2 tornado, with an estimated max. wind speed of 190 km/h, track length of 12.6 km and max. path width of 750 m. Tornado motion was from the SW (approx. 235 degrees). Start time is radar estimated.",,2022/12/01 22:15:58+00,lellio44,2023/03/02 15:35:59+00,lellio44,,,12.6,750.0,190.0,2055,Hybrid, C-T/DOD-6 (LB),0,,,235.0,2,Aug,155,CDT,0,unknown,,Ontario
-93.9406,50.6461,1581,{2D24FDC6-DCA6-4ECA-8B1C-3FB575815B04},2022/08/02 17:00:00+00,2022,Sumach Lack,final_classification_completed,final_rating_completed,Tornado (Land),systematic_satellite_review,Start of damage track,Ontario,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas north of Sumach Lake, west of Ear Falls. Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 1.77 km and max. path width of 350 m. Tornado motion was from the WNW (approx. 290 degrees). Start time is radar estimated.",,2022/12/01 22:18:18+00,lellio44,2023/02/10 19:25:41+00,lellio44,,,1.77,350.0,145.0,2055,QLCS,C-T/DOD-5 (LB),0,,,290.0,2,Aug,155,CDT,0,unknown,,Ontario
-94.1375,50.4961000000001,1578,{603FF133-8E27-43C2-8367-8EDA5D1784A0},2022/08/02 17:00:00+00,2022,Campfire Lake,final_classification_completed,final_rating_completed,Tornado (Land),systematic_satellite_review,Start of damage track,Ontario,satellite,ef2,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas near Campfire Lake, north of Grassy Narrows. Damage assessed as EF2 tornado, with an estimated max. wind speed of 190 km/h, track length of 17.5 km and max. path width of 950 m. Tornado motion was from the W (approx. 270 degrees). Start time is radar estimated.",,2022/12/01 21:44:18+00,lellio44,2023/03/02 15:34:34+00,lellio44,,,17.5,950.0,190.0,2050,QLCS,C-T/DOD-6 (LB),0,,,270.0,2,Aug,150,CDT,0,unknown,,Ontario
-94.0122,50.6197000000001,1580,{29300FA4-3632-4C05-8270-985A0996DE1B},2022/08/02 17:00:00+00,2022,Conifer Lake (2),final_classification_completed,final_rating_completed,Tornado (Land),systematic_satellite_review,Start of damage track,Ontario,satellite,ef1,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas north of Conifer Lake, west of Ear Falls. Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of ​6.60 km and max. path width of 300 m. Tornado motion was from the W (approx. 260 degrees). Start time is radar estimated.",,2022/12/01 22:17:11+00,lellio44,2023/02/10 19:25:51+00,lellio44,,,6.6,300.0,145.0,2055,QLCS,C-T/DOD-5 (LB),0,,,260.0,2,Aug,155,CDT,0,unknown,,Ontario
-93.8642,50.6542000000001,1582,{08F1C961-957B-4A13-8A40-BD2F80E7483F},2022/08/02 17:00:00+00,2022,Overnight Lake (1),final_classification_completed,final_rating_completed,Tornado (Land),systematic_satellite_review,Start of damage track,Ontario,satellite,ef2,yes,,"Satellite imagery review of a storm track of interest revealed a tornado damage path through forested areas near Overnight Lake, west of Ear Falls. Damage assessed as EF2 tornado, with an estimated max. wind speed of 190 km/h, track length of 17.3 km and max. path width of 1.06 km. Tornado motion was from the W (approx. 260 degrees). Start time is radar estimated. Concurrent downburst damage was also visible at the end of the tornado track and ending at Pakwash Lake, preliminarily assessed as EF0. ",,2022/12/01 22:19:52+00,lellio44,2023/02/10 19:25:31+00,lellio44,,,17.3,1060.0,190.0,2100,QLCS,C-T/DOD-6 (LB),0,concurrent_primary,,260.0,2,Aug,200,CDT,0,unknown,,Ontario
-81.078,44.6130000000001,1474,{F11961AF-CD44-4B5F-8143-E47A7CC4AB61},2022/08/03 15:59:59+00,2022,Shallow Lake,final_classification_completed,final_rating_completed,Tornado (Land),twitter_eg_ntp_hashtag,Estimated tornado location,Ontario,satellite,default_ef0,yes,,"Witnesses in Shallow Lake reported tornado and captured dashcam footage of associated vortex to cloud base. While lofted dirt was seen, no damage reported or visible during satellite imagery review and tornado assessed as default EF0. Information available insufficient to accurately estimate track length, max. path width and tornado motion. Type of tornado is QLCS",,2022/09/14 15:47:27+00,lellio44,2022/09/15 13:14:26+00,lellio44,,,,,,1404,QLCS,,0,,,,3,Aug,1804,EDT,0,unknown,,Ontario
